Domain,Reporter Country Code (M49),Reporter,Partner Country Code (M49),Partner,Measure,Item Code (CPC),Product,Year,Unit,Value,Unit Price (USD per t)
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,263302.83,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,79518000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,48937000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,77011000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,70917000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,44642000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,42263000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,59813000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,58062000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,68603000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,111.0,Wheat,2015,t,4414.75,
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,111.0,Wheat,2016,t,1693.35,
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,111.0,Wheat,2017,t,2201.77,
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,111.0,Wheat,2018,t,2823.3,
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,111.0,Wheat,2019,t,2038.79,
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,111.0,Wheat,2020,t,72101.65,
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,111.0,Wheat,2021,t,428073.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export quantity,111.0,Wheat,2022,t,299530.96,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,111.0,Wheat,2015,USD,1273000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,111.0,Wheat,2016,USD,557000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,111.0,Wheat,2017,USD,709000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,111.0,Wheat,2018,USD,839000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,111.0,Wheat,2019,USD,727000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,111.0,Wheat,2020,USD,19016000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,111.0,Wheat,2021,USD,123632000.0,
Detailed trade matrix,356,India,144,Sri Lanka,Export value,111.0,Wheat,2022,USD,92776000.0,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,5273.01,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,2988.0,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,1806.36,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,11173.2,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,20658.98,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,8609.0,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,6840.23,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,5921.06,
Detailed trade matrix,356,India,764,Thailand,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,2573.22,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,2128000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,1381000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,438000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,2757000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,3942000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,2531000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,2932000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,2373000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,1819000.0,
Detailed trade matrix,356,India,764,Thailand,Export quantity,111.0,Wheat,2015,t,1301.0,
Detailed trade matrix,356,India,764,Thailand,Export quantity,111.0,Wheat,2016,t,1.0,
Detailed trade matrix,356,India,764,Thailand,Export quantity,111.0,Wheat,2017,t,27.6,
Detailed trade matrix,356,India,764,Thailand,Export quantity,111.0,Wheat,2018,t,24.0,
Detailed trade matrix,356,India,764,Thailand,Export quantity,111.0,Wheat,2019,t,0.03,
Detailed trade matrix,356,India,764,Thailand,Export quantity,111.0,Wheat,2020,t,0.2,
Detailed trade matrix,356,India,764,Thailand,Export quantity,111.0,Wheat,2021,t,10614.3,
Detailed trade matrix,356,India,764,Thailand,Export quantity,111.0,Wheat,2022,t,224792.74,
Detailed trade matrix,356,India,764,Thailand,Export value,111.0,Wheat,2015,USD,303000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,111.0,Wheat,2016,USD,0.0,
Detailed trade matrix,356,India,764,Thailand,Export value,111.0,Wheat,2017,USD,10000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,111.0,Wheat,2018,USD,7000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,111.0,Wheat,2019,USD,0.0,
Detailed trade matrix,356,India,764,Thailand,Export value,111.0,Wheat,2020,USD,0.0,
Detailed trade matrix,356,India,764,Thailand,Export value,111.0,Wheat,2021,USD,3414000.0,
Detailed trade matrix,356,India,764,Thailand,Export value,111.0,Wheat,2022,USD,69564000.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,40.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,186.33,
Detailed trade matrix,356,India,626,Timor-Leste,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,28.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,345.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,242.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,227.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,223.49,
Detailed trade matrix,356,India,626,Timor-Leste,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,368.11,
Detailed trade matrix,356,India,626,Timor-Leste,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,7000.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,50000.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,7000.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,54000.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,53000.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,58000.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,53000.0,
Detailed trade matrix,356,India,626,Timor-Leste,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,70000.0,
Detailed trade matrix,356,India,792,Türkiye,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,3.0,
Detailed trade matrix,356,India,792,Türkiye,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,2.0,
Detailed trade matrix,356,India,792,Türkiye,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,346.11,
Detailed trade matrix,356,India,792,Türkiye,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,0.0,
Detailed trade matrix,356,India,792,Türkiye,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,374.0,
Detailed trade matrix,356,India,792,Türkiye,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,7000.0,
Detailed trade matrix,356,India,792,Türkiye,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,2000.0,
Detailed trade matrix,356,India,792,Türkiye,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,68000.0,
Detailed trade matrix,356,India,792,Türkiye,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,0.0,
Detailed trade matrix,356,India,792,Türkiye,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,78000.0,
Detailed trade matrix,356,India,792,Türkiye,Export quantity,111.0,Wheat,2022,t,55515.0,
Detailed trade matrix,356,India,792,Türkiye,Export value,111.0,Wheat,2022,USD,18439000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,141102.67,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,294011.74,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,262513.85,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,227234.75,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,215313.29,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,161851.6,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,132807.11,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,258826.33,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,351498.19,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,50491000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,58677000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,65258000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,53860000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,51339000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,41216000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,42302000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,68966000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,81460000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2015,t,101724.14,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2016,t,26848.66,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2017,t,7730.5,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2018,t,5566.63,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2019,t,8796.94,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2020,t,83489.69,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2021,t,476451.2,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2022,t,557197.64,
Detailed trade matrix,356,India,784,United Arab Emirates,Export quantity,111.0,Wheat,2023,t,53.5,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2015,USD,25641000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2016,USD,7599000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2017,USD,2487000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2018,USD,1901000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2019,USD,3203000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2020,USD,22484000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2021,USD,135184000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2022,USD,179557000.0,
Detailed trade matrix,356,India,784,United Arab Emirates,Export value,111.0,Wheat,2023,USD,43000.0,
Detailed trade matrix,356,India,860,Uzbekistan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,754.0,
Detailed trade matrix,356,India,860,Uzbekistan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,165000.0,
Detailed trade matrix,356,India,860,Uzbekistan,Export quantity,111.0,Wheat,2018,t,1.02,
Detailed trade matrix,356,India,860,Uzbekistan,Export value,111.0,Wheat,2018,USD,1000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,16848.0,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,41447.0,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,47753.02,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,49148.0,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,45335.18,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,25534.66,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,16981.2,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,58860.88,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,68747.25,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,7753000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,7100000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,11427000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,10444000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,10925000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,5542000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,6215000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,15030000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,18814000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,111.0,Wheat,2018,t,61.1,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,111.0,Wheat,2019,t,85.06,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,111.0,Wheat,2021,t,8015.13,
Detailed trade matrix,356,India,704,Viet Nam,Export quantity,111.0,Wheat,2022,t,80890.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,111.0,Wheat,2018,USD,24000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,111.0,Wheat,2019,USD,35000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,111.0,Wheat,2021,USD,2321000.0,
Detailed trade matrix,356,India,704,Viet Nam,Export value,111.0,Wheat,2022,USD,25099000.0,
Detailed trade matrix,356,India,887,Yemen,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,0.05,
Detailed trade matrix,356,India,887,Yemen,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,0.0,
Detailed trade matrix,356,India,887,Yemen,Export quantity,111.0,Wheat,2021,t,246532.0,
Detailed trade matrix,356,India,887,Yemen,Export quantity,111.0,Wheat,2022,t,444883.0,
Detailed trade matrix,356,India,887,Yemen,Export value,111.0,Wheat,2021,USD,74839000.0,
Detailed trade matrix,356,India,887,Yemen,Export value,111.0,Wheat,2022,USD,141341000.0,
Detailed trade matrix,792,Türkiye,4,Afghanistan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,0.01,
Detailed trade matrix,792,Türkiye,4,Afghanistan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,0.0,
Detailed trade matrix,792,Türkiye,51,Armenia,Export quantity,111.0,Wheat,2023,t,0.0,
Detailed trade matrix,792,Türkiye,51,Armenia,Export value,111.0,Wheat,2023,USD,0.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,299.5,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,75.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,149.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,2.9,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,24.5,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,752.91,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,2329.73,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,930.61,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,43000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,6000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,14000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,0.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,2000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,50000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,172000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,174000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2015,t,71.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2016,t,485.55,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2017,t,265.74,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2018,t,212.63,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2019,t,495.33,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2020,t,460.44,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2021,t,1296.12,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2022,t,671.54,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export quantity,111.0,Wheat,2023,t,753.09,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2015,USD,27000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2016,USD,243000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2017,USD,127000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2018,USD,84000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2019,USD,228000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2020,USD,179000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2021,USD,676000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2022,USD,492000.0,
Detailed trade matrix,792,Türkiye,31,Azerbaijan,Export value,111.0,Wheat,2023,USD,507000.0,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,55.4,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,195.27,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,228.58,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,336.7,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,948.39,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,1009.01,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,371.57,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,11000.0,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,17000.0,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,42000.0,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,84000.0,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,219000.0,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,181000.0,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,53000.0,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export quantity,111.0,Wheat,2017,t,4.21,
Detailed trade matrix,792,Türkiye,48,Bahrain,Export value,111.0,Wheat,2017,USD,3000.0,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,216.0,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,353.52,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,19437.84,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,44741.4,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,17796.84,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,9734.21,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,56000.0,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,87000.0,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,5604000.0,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,13640000.0,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,5782000.0,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,4075000.0,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export quantity,111.0,Wheat,2021,t,0.09,
Detailed trade matrix,792,Türkiye,50,Bangladesh,Export value,111.0,Wheat,2021,USD,0.0,
Detailed trade matrix,792,Türkiye,116,Cambodia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,47.5,
